task_id,mode,classification,stop_reason,discovery_nanos,successful_search_rerun_nanos
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.select_biggest.prove,committed,closed,other_or_unreported,152852613,151161595
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.select_biggest.prove,search,closed,other_or_unreported,147804434,150605703
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.select_biggest_aux.prove,committed,closed,other_or_unreported,177363986,176412835
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.select_biggest_aux.prove,search,closed,other_or_unreported,172373932,176736457
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.select_biggest_of_components.prove,committed,closed,other_or_unreported,156955727,157374287
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.select_biggest_of_components.prove,search,closed,other_or_unreported,151648750,153964770
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.select_biggest_of_eq_core.prove,committed,closed,other_or_unreported,143430432,144211419
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.select_biggest_of_eq_core.prove,search,closed,other_or_unreported,141953457,142973919
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.select_biggest_projected.prove,committed,closed,other_or_unreported,125410300,119531521
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.select_biggest_projected.prove,search,closed,other_or_unreported,104175149,101810802
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.select_perm.prove,committed,completed_discovery_failure,ambient_resource_limit,21112309955,
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.select_perm.prove,search,closed,other_or_unreported,19255993209,19632100622
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.select_perm_of_components.prove,committed,closed,other_or_unreported,74251379,78579388
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.select_perm_of_components.prove,search,closed,other_or_unreported,76549962,72921479
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.select_perm_of_eq.prove,committed,closed,other_or_unreported,20760287,20559183
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.select_perm_of_eq.prove,search,closed,other_or_unreported,21496290,19304182
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.select_perm_projected.prove,committed,closed,other_or_unreported,62268607,65376744
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.select_perm_projected.prove,search,closed,other_or_unreported,64099386,63353900
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.select_spec.prove,committed,completed_discovery_failure,core_search_exhausted,5589101261,
sf.lean.VFA.12-PriqueueCaseStudy.theorem.CaseStudies.SF.VFA.PriqueueCaseStudy.select_spec.prove,search,closed,other_or_unreported,1306704566,1292819212
sf.lean.VFA.13-BinomCaseStudy.example.anonymous.L251.prove,committed,closed,other_or_unreported,6760834,6694289
sf.lean.VFA.13-BinomCaseStudy.example.anonymous.L251.prove,search,closed,other_or_unreported,6556690,6467628
sf.lean.VFA.13-BinomCaseStudy.example.anonymous.L255.prove,committed,closed,other_or_unreported,4666532,4926037
sf.lean.VFA.13-BinomCaseStudy.example.anonymous.L255.prove,search,closed,other_or_unreported,4711894,4921711
sf.lean.VFA.13-BinomCaseStudy.example.anonymous.L311.prove,committed,closed,other_or_unreported,5076138,5044996
sf.lean.VFA.13-BinomCaseStudy.example.anonymous.L311.prove,search,closed,other_or_unreported,4931437,4974292
sf.lean.VFA.13-BinomCaseStudy.example.anonymous.L315.prove,committed,closed,other_or_unreported,4767429,5069816
sf.lean.VFA.13-BinomCaseStudy.example.anonymous.L315.prove,search,closed,other_or_unreported,4275440,5120939
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.abs_perm.prove,committed,closed,other_or_unreported,2220181053,2255598255
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.abs_perm.prove,search,closed,other_or_unreported,3306910409,3390820050
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.all_leaf_delete_max_none.prove,committed,closed,other_or_unreported,11060978,11475126
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.all_leaf_delete_max_none.prove,search,closed,other_or_unreported,10723653,11230983
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.all_leaf_find_max_none.prove,committed,closed,other_or_unreported,2849191733,2861152381
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.all_leaf_find_max_none.prove,search,closed,other_or_unreported,1493832325,1484822413
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.can_relate.prove,committed,closed,other_or_unreported,1221356324,1221657178
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.can_relate.prove,search,completed_discovery_failure,ambient_resource_limit,20552957039,
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.carry_elems.prove,committed,closed,other_or_unreported,442147431,442156715
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.carry_elems.prove,search,closed,other_or_unreported,431395806,433927674
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.carry_keys.prove,committed,completed_discovery_failure,ambient_resource_limit,19570884831,
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.carry_keys.prove,search,completed_discovery_failure,ambient_resource_limit,20083825296,
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.carry_leaf.prove,committed,closed,other_or_unreported,5029867625,5055054894
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.carry_leaf.prove,search,closed,other_or_unreported,830595032,826589586
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.carry_valid.prove,committed,completed_discovery_failure,core_search_exhausted,22003628431,
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.carry_valid.prove,search,closed,other_or_unreported,6702570687,6578929990
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.delete_max_None_relate.prove,committed,closed,other_or_unreported,1519252384,1489215962
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.delete_max_None_relate.prove,search,closed,other_or_unreported,3441717617,3836146646
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.delete_max_Some_priq.prove,committed,closed,other_or_unreported,165442118,160463945
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.delete_max_Some_priq.prove,search,closed,other_or_unreported,158364173,157096706
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.delete_max_Some_relate.prove,committed,completed_discovery_failure,ambient_resource_limit,24083579422,
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.delete_max_Some_relate.prove,search,completed_discovery_failure,ambient_resource_limit,26713423911,
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.delete_max_aux_keys.prove,committed,completed_discovery_failure,ambient_resource_limit,25444452997,
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.delete_max_aux_keys.prove,search,completed_discovery_failure,ambient_resource_limit,25156447484,
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.delete_max_aux_valid.prove,committed,completed_discovery_failure,ambient_resource_limit,20963897630,
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.delete_max_aux_valid.prove,search,closed,other_or_unreported,1409958290,1378846180
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.delete_max_empty.prove,committed,closed,other_or_unreported,3333631,3796254
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.delete_max_empty.prove,search,closed,other_or_unreported,3390480,3829988
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.delete_max_find_max.prove,committed,closed,other_or_unreported,588513876,567791399
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.delete_max_find_max.prove,search,closed,other_or_unreported,579234918,616634995
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.delete_max_keys.prove,committed,completed_discovery_failure,ambient_resource_limit,23934934929,
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.delete_max_keys.prove,search,completed_discovery_failure,ambient_resource_limit,25714361203,
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.delete_max_max.prove,committed,completed_discovery_failure,ambient_resource_limit,24575259002,
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.delete_max_max.prove,search,completed_discovery_failure,ambient_resource_limit,25793795729,
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.empty_priq.prove,committed,closed,other_or_unreported,19866853,20181481
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.empty_priq.prove,search,closed,other_or_unreported,63957549,64292860
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.empty_relate.prove,committed,closed,other_or_unreported,232913113,228817460
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.empty_relate.prove,search,closed,other_or_unreported,988477542,980227158
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.find_max'_bounds.prove,committed,completed_discovery_failure,ambient_resource_limit,18877420058,
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.find_max'_bounds.prove,search,completed_discovery_failure,ambient_resource_limit,17918620250,
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.find_max'_ge_current.prove,committed,completed_discovery_failure,ambient_resource_limit,20655964285,
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.find_max'_ge_current.prove,search,closed,other_or_unreported,6517187629,5967614486
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.find_max'_mem.prove,committed,completed_discovery_failure,ambient_resource_limit,16996134720,
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.find_max'_mem.prove,search,completed_discovery_failure,ambient_resource_limit,18751308143,
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.find_max_bounds.prove,committed,closed,other_or_unreported,418228042,518361012
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.find_max_bounds.prove,search,closed,other_or_unreported,420196551,426637821
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.find_max_bounds_from.prove,committed,completed_discovery_failure,ambient_resource_limit,17641756983,
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.find_max_bounds_from.prove,search,completed_discovery_failure,ambient_resource_limit,18176459129,
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.find_max_empty.prove,committed,closed,other_or_unreported,3263111,3719628
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.find_max_empty.prove,search,closed,other_or_unreported,3638070,3884435
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.find_max_mem.prove,committed,closed,other_or_unreported,414011822,509581881
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.find_max_mem.prove,search,closed,other_or_unreported,415072499,419042430
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.find_max_mem_from.prove,committed,completed_discovery_failure,ambient_resource_limit,17885392367,
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.find_max_mem_from.prove,search,completed_discovery_failure,ambient_resource_limit,17684574958,
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.find_max_none_iff_queue_keys_nil.prove,committed,completed_discovery_failure,ambient_resource_limit,24225842283,
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.find_max_none_iff_queue_keys_nil.prove,search,completed_discovery_failure,ambient_resource_limit,21447478078,
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.forall_le_of_perm.prove,committed,closed,other_or_unreported,516381994,522927712
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.forall_le_of_perm.prove,search,closed,other_or_unreported,461150371,536267629
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.heap_delete_max_keys.prove,committed,completed_discovery_failure,ambient_resource_limit,17211139861,
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.heap_delete_max_keys.prove,search,completed_discovery_failure,ambient_resource_limit,18194631902,
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.heap_delete_max_valid.prove,committed,completed_discovery_failure,core_search_exhausted,17963745323,
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.heap_delete_max_valid.prove,search,completed_discovery_failure,ambient_resource_limit,20187927264,
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.insert_priq.prove,committed,completed_discovery_failure,core_search_exhausted,18211846958,
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.insert_priq.prove,search,completed_discovery_failure,core_search_exhausted,19071632897,
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.insert_relate.prove,committed,completed_discovery_failure,ambient_resource_limit,19550695535,
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.insert_relate.prove,search,completed_discovery_failure,ambient_resource_limit,20951015158,
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.join_elems.prove,committed,closed,other_or_unreported,1038944425,1034540343
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.join_elems.prove,search,closed,other_or_unreported,1031057090,1017990759
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.join_keys.prove,committed,completed_discovery_failure,ambient_resource_limit,19347482497,
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.join_keys.prove,search,completed_discovery_failure,ambient_resource_limit,18577753437,
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.join_valid.prove,committed,completed_discovery_failure,ambient_resource_limit,24263048532,
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.join_valid.prove,search,closed,other_or_unreported,6859149408,6474454451
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.merge_abs.prove,committed,completed_discovery_failure,ambient_resource_limit,20578576705,
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.merge_abs.prove,search,completed_discovery_failure,ambient_resource_limit,21980354185,
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.merge_empty_left.prove,committed,closed,other_or_unreported,86810712,86355652
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.merge_empty_left.prove,search,closed,other_or_unreported,306816130,276118827
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.merge_empty_right.prove,committed,closed,other_or_unreported,154902335,153749159
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.merge_empty_right.prove,search,closed,other_or_unreported,366244654,353413953
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.merge_priq.prove,committed,closed,other_or_unreported,14933149,14512187
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.merge_priq.prove,search,closed,other_or_unreported,14182973,13557603
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.merge_relate.prove,committed,closed,other_or_unreported,510781945,596271775
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.merge_relate.prove,search,closed,other_or_unreported,520936817,513925567
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.perm_append_comm.prove,committed,closed,other_or_unreported,289740566,136673315
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.perm_append_comm.prove,search,closed,other_or_unreported,135249922,135458455
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.perm_append_cons_right.prove,committed,closed,other_or_unreported,61303977,58587969
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.perm_append_cons_right.prove,search,closed,other_or_unreported,58546690,61043684
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.perm_append_rotate.prove,committed,closed,other_or_unreported,148358792,140595352
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.perm_append_rotate.prove,search,closed,other_or_unreported,141049802,139113912
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.perm_append_swap_left.prove,committed,closed,other_or_unreported,262759427,258633058
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.perm_append_swap_left.prove,search,closed,other_or_unreported,256286430,256799126
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.perm_append_swap_middle.prove,committed,closed,other_or_unreported,727072367,723878924
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.perm_append_swap_middle.prove,search,closed,other_or_unreported,704452637,802663658
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.perm_nil_eq.prove,committed,closed,other_or_unreported,25786599,25583845
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.perm_nil_eq.prove,search,closed,other_or_unreported,25452375,25751827
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.pow2heap'_keys_le.prove,committed,completed_discovery_failure,ambient_resource_limit,22272169594,
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.pow2heap'_keys_le.prove,search,closed,other_or_unreported,7547559421,7744053566
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.pow2heap_keys_le_root.prove,committed,closed,other_or_unreported,13059137359,15430465061
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.pow2heap_keys_le_root.prove,search,completed_discovery_failure,ambient_resource_limit,22749036541,
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.priqueue_elems_ext.prove,committed,closed,other_or_unreported,225915800,224457915
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.priqueue_elems_ext.prove,search,closed,other_or_unreported,218205258,259256767
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.smash_elems.prove,committed,closed,other_or_unreported,636385795,620586858
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.smash_elems.prove,search,closed,other_or_unreported,603001560,612131666
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.smash_keys.prove,committed,closed,other_or_unreported,11974411742,11901586956
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.smash_keys.prove,search,completed_discovery_failure,ambient_resource_limit,20750261471,
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.smash_valid.prove,committed,closed,other_or_unreported,2217939275,2226162092
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.smash_valid.prove,search,closed,other_or_unreported,4626685850,4354869684
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.tree_can_relate.prove,committed,closed,other_or_unreported,725040030,719384870
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.tree_can_relate.prove,search,closed,other_or_unreported,2470264164,2623633652
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.tree_elems_ext.prove,committed,closed,other_or_unreported,205821495,205293765
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.tree_elems_ext.prove,search,closed,other_or_unreported,198861382,228177884
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.tree_perm.prove,committed,closed,other_or_unreported,207152429,207495435
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.tree_perm.prove,search,closed,other_or_unreported,202210384,231291177
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.unzip_append_keys.prove,committed,completed_discovery_failure,ambient_resource_limit,17254934842,
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.unzip_append_keys.prove,search,completed_discovery_failure,ambient_resource_limit,16789343762,
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.unzip_append_valid.prove,committed,completed_discovery_failure,core_search_exhausted,18039300431,
sf.lean.VFA.13-BinomCaseStudy.theorem.CaseStudies.SF.VFA.BinomCaseStudy.unzip_append_valid.prove,search,completed_discovery_failure,ambient_resource_limit,15479754124,
sf.lean.VFA.14-DecideCaseStudy.theorem.CaseStudies.SF.VFA.DecideCaseStudy.ScratchPad.greater23.prove,committed,closed,other_or_unreported,8154633,8029909
sf.lean.VFA.14-DecideCaseStudy.theorem.CaseStudies.SF.VFA.DecideCaseStudy.ScratchPad.greater23.prove,search,closed,other_or_unreported,7904316,7734140
sf.lean.VFA.14-DecideCaseStudy.theorem.CaseStudies.SF.VFA.DecideCaseStudy.ScratchPad.less37.prove,committed,closed,other_or_unreported,5635111,5449266
sf.lean.VFA.14-DecideCaseStudy.theorem.CaseStudies.SF.VFA.DecideCaseStudy.ScratchPad.less37.prove,search,closed,other_or_unreported,5498271,5013984
sf.lean.VFA.14-DecideCaseStudy.theorem.CaseStudies.SF.VFA.DecideCaseStudy.ScratchPad.lt_dec_equivalent.prove,committed,closed,other_or_unreported,4533871,4471288
sf.lean.VFA.14-DecideCaseStudy.theorem.CaseStudies.SF.VFA.DecideCaseStudy.ScratchPad.lt_dec_equivalent.prove,search,closed,other_or_unreported,4597077,4019212
sf.lean.VFA.14-DecideCaseStudy.theorem.CaseStudies.SF.VFA.DecideCaseStudy.ScratchPad2.insert_sorted.prove,committed,completed_discovery_failure,core_search_exhausted,9621841451,
sf.lean.VFA.14-DecideCaseStudy.theorem.CaseStudies.SF.VFA.DecideCaseStudy.ScratchPad2.insert_sorted.prove,search,completed_discovery_failure,ambient_resource_limit,35531148887,
sf.lean.VFA.14-DecideCaseStudy.theorem.CaseStudies.SF.VFA.DecideCaseStudy.ScratchPad2.prove_with_max_axiom.prove,committed,closed,other_or_unreported,143233529,145780932
sf.lean.VFA.14-DecideCaseStudy.theorem.CaseStudies.SF.VFA.DecideCaseStudy.ScratchPad2.prove_with_max_axiom.prove,search,closed,other_or_unreported,315223737,317272046
sf.lean.VFA.14-DecideCaseStudy.theorem.CaseStudies.SF.VFA.DecideCaseStudy.compute_with_StdLib_lt_dec.prove,committed,closed,other_or_unreported,4914898,4931756
sf.lean.VFA.14-DecideCaseStudy.theorem.CaseStudies.SF.VFA.DecideCaseStudy.compute_with_StdLib_lt_dec.prove,search,closed,other_or_unreported,4342077,4187160
sf.lean.VFA.14-DecideCaseStudy.theorem.CaseStudies.SF.VFA.DecideCaseStudy.compute_with_lt_dec.prove,committed,closed,other_or_unreported,5847672,5681961
sf.lean.VFA.14-DecideCaseStudy.theorem.CaseStudies.SF.VFA.DecideCaseStudy.compute_with_lt_dec.prove,search,closed,other_or_unreported,7521392,5862937
sf.lean.VFA.14-DecideCaseStudy.theorem.CaseStudies.SF.VFA.DecideCaseStudy.in_4_pi.prove,committed,closed,other_or_unreported,4867631,4472569
sf.lean.VFA.14-DecideCaseStudy.theorem.CaseStudies.SF.VFA.DecideCaseStudy.in_4_pi.prove,search,closed,other_or_unreported,4844820,4470178
sf.lean.VFA.14-DecideCaseStudy.theorem.CaseStudies.SF.VFA.DecideCaseStudy.three_less_seven_1.prove,committed,closed,other_or_unreported,9786121,9436845
sf.lean.VFA.14-DecideCaseStudy.theorem.CaseStudies.SF.VFA.DecideCaseStudy.three_less_seven_1.prove,search,closed,other_or_unreported,9308926,8435900
sf.lean.VFA.14-DecideCaseStudy.theorem.CaseStudies.SF.VFA.DecideCaseStudy.three_less_seven_2.prove,committed,closed,other_or_unreported,5354411,5330278
sf.lean.VFA.14-DecideCaseStudy.theorem.CaseStudies.SF.VFA.DecideCaseStudy.three_less_seven_2.prove,search,closed,other_or_unreported,5289473,4991236
